,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
0,北海道,北海道,1,2016,20160401,71900,43.3,3535,10280,15442,44.8,3331,10078,北海道,176700,157300,144600,3188,4443,10350,8800,11600,10400,9000,7650,18.4.1,27.4.30,18.4.1,都道府県
1,青森県,青森県,2,2016,20160401,19416,44.3,3519,9614,4358,43.4,3260,9097,青森県,176700,157300,144600,727,2239,10160,8730,9100,8100,7800,7380,26.4.1,28.4.1,26.4.1,都道府県
2,岩手県,岩手県,3,2016,20160401,23987,43.8,3549,10036,4742,43.7,3282,9384,岩手県,178300,158700,145900,1030,1294,11070,9025,8900,8000,7700,7275,28.4.1,28.4.1,28.4.1,都道府県
3,宮城県,宮城県,4,2016,20160401,27554,43.3,3573,10507,5965,42.3,3215,9638,宮城県,184400,164200,149900,1253,2892,12445,9792,10200,9100,8400,8730,27.4.1,18.4.1,27.4.1,都道府県
4,秋田県,秋田県,5,2016,20160401,14704,45.1,3695,10204,3657,42.9,3341,9405,秋田県,178201,158637,145829,430,597,9680,7905,9100,8100,7800,6545,26.11.1,27.4.30,26.11.1,都道府県
5,山形県,山形県,6,2016,20160401,18229,44.8,3675,10325,3987,44.3,3453,9875,山形県,180700,160900,147900,615,1871,9090,7884,8670,7740,7460,6414,22.12.1,18.4.1,22.12.1,都道府県
6,福島県,福島県,7,2016,20160401,27119,44.3,3709,10426,6407,42.7,3310,9452,福島県,188400,167800,153200,1192,3301,10560,8755,10100,9000,8300,8010,27.4.1,27.11.20,27.4.1,都道府県
7,茨城県,茨城県,8,2016,20160401,33945,43.3,3568,10560,5849,42.7,3344,10118,茨城県,180100,160200,146800,1518,5321,11390,9720,9100,8000,7500,8280,28.4.1,25.4.1,28.4.1,都道府県
8,栃木県,栃木県,9,2016,20160401,23791,43.2,3589,10366,4718,43.3,3392,10126,栃木県,183300,160200,149000,1014,1414,10320,8585,9900,9000,8300,7560,21.4.1,26.4.1,21.4.1,都道府県
9,群馬県,群馬県,10,2016,20160401,24751,43.2,3608,10493,4694,43.6,3411,10129,群馬県,181800,161700,147900,865,3287,13100,10600,9800,9200,8300,9300,26.4.1,26.4.1,26.4.1,都道府県
10,埼玉県,埼玉県,11,2016,20160401,63281,41.7,3449,10446,8858,43.0,3293,10059,埼玉県,183300,163200,149000,3397,10830,14200,11340,11440,10160,9270,9370,18.4.1,18.4.1,18.4.1,都道府県
11,千葉県,千葉県,12,2016,20160401,62215,41.7,3432,10506,8814,41.9,3209,10027,千葉県,183300,163200,149000,3831,7335,13900,11100,11100,9700,8800,7650,26.4.1,26.4.1,28.4.1,都道府県
12,東京都,東京都,13,2016,20160401,169259,40.7,3251,10527,20319,41.6,3167,10280,東京都,181200,156100,144600,8502,11716,14560,11890,12710,11470,10220,11070,28.4.1,28.4.1,28.4.1,都道府県
13,神奈川県,神奈川県,14,2016,20160401,74393,41.2,3435,10541,9417,42.9,3348,10303,神奈川県,176900,157500,144800,3577,3674,14500,11600,12000,10800,9700,9500,7.12.1,7.12.1,28.4.1,都道府県
14,新潟県,新潟県,15,2016,20160401,33663,43.6,3609,10218,6262,43.3,3331,9582,新潟県,183300,163200,149000,1288,2818,12460,9750,9650,8440,7740,8210,28.1.1,28.1.1,28.1.1,都道府県
15,富山県,富山県,16,2016,20160401,15371,43.2,3526,10153,3417,44.2,3353,9984,富山県,183300,163200,149000,791,1676,11180,9282,9100,8600,7800,7735,28.4.1,20.4.1,28.4.1,都道府県
16,石川県,石川県,17,2016,20160401,15752,42.9,3482,9999,3584,41.9,3221,9359,石川県,177500,158000,145300,703,772,13000,10200,9100,8600,7800,8010,26.4.1,19.4.30,28.4.1,都道府県
17,福井県,福井県,18,2016,20160401,13531,42.8,3550,10266,3228,42.7,3317,9578,福井県,183300,160200,149000,603,582,13000,10200,9100,8600,7800,8900,27.4.23,26.4.1,27.4.23,都道府県
18,山梨県,山梨県,19,2016,20160401,14039,42.6,3498,10181,3404,43.2,3367,10264,山梨県,183300,163200,149000,1371,1489,12500,9600,9100,8200,7700,7900,27.4.1,27.4.1,23.10.1,都道府県
19,長野県,長野県,20,2016,20160401,26706,44.7,3608,10352,5622,45.3,3389,9983,長野県,186300,165900,151500,1423,3576,12780,9850,9850,8610,8040,8140,25.7.1,25.7.1,25.7.1,都道府県
20,岐阜県,岐阜県,21,2016,20160401,24223,42.4,3551,10114,4727,42.8,3322,9696,岐阜県,186800,166300,151800,1033,3487,13400,10600,10200,9200,8500,8500,26.4.1,26.4.1,27.4.1,都道府県
21,静岡県,静岡県,22,2016,20160401,38760,42.4,3603,10645,6611,42.5,3355,10116,静岡県,184894,164619,150296,1804,1839,13010,10630,10230,9040,8340,8240,28.4.1,28.4.1,28.4.1,都道府県
22,愛知県,愛知県,23,2016,20160401,71754,40.8,3479,10564,9537,41.9,3267,10168,愛知県,183900,163700,149500,3541,5930,10832,10194,12090,10640,9770,8623,27.4.1,28.4.1,28.4.1,都道府県
23,三重県,三重県,24,2016,20160401,23250,43.0,3601,10652,4845,43.8,3463,10538,三重県,189200,169100,154900,924,3324,12800,10100,10200,9000,8300,7490,28.4.1,26.4.1,26.4.1,都道府県
24,滋賀県,滋賀県,25,2016,20160401,18475,42.2,3499,10656,3321,42.9,3319,10308,滋賀県,183300,163200,149000,990,1052,11250,9800,9800,8500,8000,8000,27.8.1,27.8.1,27.8.1,都道府県
25,京都府,京都府,26,2016,20160401,28556,42.0,3480,10500,5038,43.5,3307,10131,京都府,185600,163700,150900,1304,4148,12144,9923,11200,10300,9600,7848,27.4.1,25.4.1,27.4.1,都道府県
26,大阪府,大阪府,27,2016,20160401,83387,40.3,3381,10352,10489,42.3,3246,10254,大阪府,180800,160700,146500,4986,4640,10640,9030,8190,7210,6510,8448,28.4.1,4.4.1,28.4.1,都道府県
27,兵庫県,兵庫県,28,2016,20160401,61146,41.9,3446,10283,7657,44.6,3387,10275,兵庫県,181284,161405,147361,3212,3346,12190,9870,9996,9235,8400,8540,28.4.1,28.4.1,28.4.1,都道府県
28,奈良県,奈良県,29,2016,20160401,15314,42.3,3416,10053,3391,42.9,3280,9854,奈良県,183300,−,149000,808,903,10926,8997,8600,7500,7000,7277,23.12.1,27.11.1,25.4.1,都道府県
29,和歌山県,和歌山県,30,2016,20160401,15070,42.8,3480,10041,4138,43.4,3334,9735,和歌山県,183300,163200,149000,740,1845,11374,8930,9500,8100,7700,7500,18.7.1,26.4.1,27.4.1,都道府県
30,鳥取県,鳥取県,31,2016,20160401,11557,43.1,3402,9055,2896,43.8,3193,8609,鳥取県,181300,161400,147400,580,605,11310,8900,8751,7717,7277,6810,28.1.1,28.1.1,28.1.1,都道府県
31,島根県,島根県,32,2016,20160401,13818,43.7,3552,9339,3699,44.0,3329,8966,島根県,177830,158306,145525,614,667,9920,8245,9400,8200,7600,6743,26.4.1,26.4.1,26.4.1,都道府県
32,岡山県,岡山県,33,2016,20160401,23069,42.8,3581,10419,4682,43.4,3371,9987,岡山県,189500,−,152600,971,3374,10320,9180,10000,9000,8400,8455,26.4.1,27.4.1,26.4.1,都道府県
33,広島県,広島県,34,2016,20160401,30682,43.0,3512,10496,5529,44.6,3424,10890,広島県,183300,163200,149000,1521,1761,13890,10910,11130,9640,9010,8100,28.4.1,27.8.1,28.4.1,都道府県
34,山口県,山口県,35,2016,20160401,19187,44.4,3651,10449,4260,43.5,3369,9811,山口県,187300,166900,152500,737,2733,11610,9690,9800,8800,8400,8360,26.4.1,26.4.1,26.4.1,都道府県
35,徳島県,徳島県,36,2016,20160401,13319,43.8,3581,10457,3435,44.7,3428,10201,徳島県,183300,163200,149000,484,670,9750,8910,8750,8100,7600,7790,19.11.1,19.11.1,26.4.1,都道府県
36,香川県,香川県,37,2016,20160401,14366,43.3,3535,10342,3186,44.2,3342,9994,香川県,183300,163200,149000,742,820,12850,9800,9400,8500,8000,8100,16.4.1,16.4.1,16.4.1,都道府県
37,愛媛県,愛媛県,38,2016,20160401,20638,44.1,3583,10215,3979,44.7,3405,10103,愛媛県,180730,160760,147313,1203,1514,10560,8888,9215,8265,7790,7920,28.4.1,27.7.1,28.4.1,都道府県
38,高知県,高知県,39,2016,20160401,13589,44.2,3558,9911,3694,43.3,3243,9080,高知県,180400,160300,146700,589,1380,9760,8742,8700,8000,7600,7410,22.4.1,22.4.1,22.4.1,都道府県
39,福岡県,福岡県,40,2016,20160401,50607,43.5,3536,10522,8376,43.0,3313,9949,福岡県,183300,163200,149000,2323,8567,13500,10800,11100,9800,8900,8800,26.4.1,18.4.1,26.4.1,都道府県
40,佐賀県,佐賀県,41,2016,20160401,13045,43.9,3589,10092,3165,42.9,3320,9472,佐賀県,179900,160200,147200,553,2148,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,15.4.1,都道府県
41,長崎県,長崎県,42,2016,20160401,20387,44.6,3596,10265,4344,43.7,3262,9557,長崎県,176700,157300,144600,709,2116,11340,9207,9405,8360,7600,7315,27.4.1,27.4.1,27.4.1,都道府県
42,熊本県,熊本県,43,2016,20160401,21950,43.8,3660,10427,4514,43.3,3405,9971,熊本県,183300,163200,149000,779,3468,12400,9700,9700,8700,7800,7700,22.4.1,24.4.1,24.4.1,都道府県
43,大分県,大分県,44,2016,20160401,16887,44.5,3625,10483,3941,43.0,3299,9662,大分県,183300,163200,149000,641,849,12013,9781,9710,8610,7780,7415,27.4.1,27.4.1,27.5.16,都道府県
44,宮崎県,宮崎県,45,2016,20160401,17179,43.9,3530,9986,3993,43.6,3257,9375,宮崎県,176700,157300,144600,632,2383,12400,9800,9800,8900,7800,7800,23.4.1,19.4.30,23.4.1,都道府県
45,鹿児島県,鹿児島県,46,2016,20160401,24941,44.0,3576,10169,5453,44.9,3283,9501,鹿児島県,176700,157300,144600,635,3054,11160,9700,9700,8700,7800,7700,26.4.1,26.4.1,27.4.1,都道府県
46,沖縄県,沖縄県,47,2016,20160401,23794,42.0,3420,9517,4544,40.8,3082,8596,沖縄県,176700,157300,144600,858,4523,12300,9700,9800,8400,7500,7200,25.4.1,25.4.1,25.4.1,都道府県
